'unknown',2.615881e+01,2.564938e-01,2.350483e+01,2.539033e+01,2.729180e+01,3.786968e+00,3.609231e+02,6.098831e+02,2.965378e+02,6.629427e+02,4.010845e-01,9.094437e-01,3.476236e-02,3.187871e-01,6.981804e-01,6.634181e-01,5.105265e+00,3.157384e+00,4.384974e+00,2.874398e+00,2.096495e-01,1.070647e+00,3.207650e+01,5.043479e-01,1.086755e+01,1.202068e+00,4.048157e+00,3.677509e+00,3.069077e+00,4.305284e+00,5.598441e-02,2.126422e+00,1.288514e+00,9.030164e-01,4.166162e+00,1.242430e+00,5.309942e+00,3.382460e+00,3.204995e+01,6.451882e-01,5.512567e+02,3.765020e-01,1.326920e+03,2.090131e-01,-7.566805e+01,-1.202997e+00,1.548550e+03,1.723309e-01,1.061576e+03,2.898225e-01,-8.188426e+01,-1.028927e+00,2.611123e+03,1.400037e-01,1.018313e+03,3.893257e-01,-8.922964e+01,-8.840185e-01,-1.951357e+01,-5.605568e-01,3.403069e+01,3.808772e-01,4.264326e-02,8.183222e-01,-2.162855e-02,-8.630453e-01,3.065458e-01,7.181838e-01,3.765911e+01,4.110204e-01,1.358383e+01,1.012867e+00,6.194671e+00,2.605084e+00,3.518658e+00,4.073826e+00,-1.059175e+01,2.166436e+01,3.398193e-02,-7.877583e-03,2.565854e-02,2.082161e+00,1.610542e+00,3.982517e-01,3.955103e-01,2.506140e-01,4.671757e-01,-2.952922e+01,?
'unknown',3.503810e+01,2.224547e-01,3.209415e+01,3.333882e+01,3.537709e+01,3.282944e+00,2.651897e+02,3.797051e+02,2.133056e+02,1.494757e+02,4.858142e-02,2.471677e+00,2.228866e-02,2.386805e-02,3.071146e-02,8.422799e-03,1.970835e+01,2.530355e+01,1.955142e+00,6.460135e+00,2.151903e-02,9.331195e+00,1.547254e+01,5.200813e-01,8.353719e+00,7.152405e-01,6.957168e+00,1.277179e+00,1.014050e+00,8.553222e+00,3.528754e-02,1.818510e+00,1.608704e+00,7.038132e-01,7.099764e+00,6.642310e-01,-4.189755e+00,-4.086769e+00,1.498688e+01,1.637220e+00,6.820159e+02,3.768975e-01,1.214900e+03,2.628507e-01,-1.883872e+02,-2.446421e-01,1.731109e+03,1.949777e-01,9.151318e+02,3.948316e-01,-1.869864e+02,-2.509172e-01,2.797688e+03,1.180793e-01,8.490797e+02,5.278733e-01,-1.873079e+02,-2.442389e-01,-1.272239e+01,-1.170773e+00,2.174116e+01,7.986062e-01,6.016370e-02,7.564623e-01,-2.445373e-02,-8.950002e-01,5.402501e-02,1.033649e+00,2.438878e+01,7.613970e-01,6.765548e+00,2.031319e+00,6.317520e+00,3.377814e+00,-1.054728e+01,-1.609287e+00,-9.821555e+00,1.739015e+01,2.900448e-02,-6.766194e-03,1.838939e-02,1.051156e-01,6.663160e-01,1.050000e-01,7.036559e-02,1.412162e+00,1.798986e+00,-4.393698e+01,?
'unknown',3.340815e+01,1.676759e-01,3.076392e+01,3.317551e+01,3.611580e+01,5.351871e+00,1.827014e+02,2.203749e+02,1.228608e+02,1.731766e+02,5.665082e-01,9.894349e-01,1.867340e-02,3.977643e-01,1.075449e+00,1.056775e+00,9.661899e+00,5.398167e+00,7.140734e+00,4.906959e+00,3.579221e-01,1.245292e+00,2.848886e+01,6.778259e-01,8.640147e+00,1.440047e+00,-4.100882e+00,-3.558013e+00,-9.342029e+00,-1.755381e+00,3.994070e-02,2.066213e+00,1.209817e+00,8.875554e-01,7.011744e+00,8.212970e-01,5.293941e+00,2.546223e+00,3.513837e+01,4.599842e-01,6.614886e+02,2.950617e-01,1.349809e+03,2.083876e-01,-7.874921e+01,-1.205709e+00,1.642676e+03,1.682801e-01,1.010920e+03,3.475125e-01,-8.362572e+01,-1.030157e+00,2.810020e+03,1.110074e-01,9.054125e+02,4.283313e-01,-9.202675e+01,-8.675447e-01,-1.968092e+01,-4.749933e-01,3.457590e+01,3.538936e-01,1.051119e-01,2.829235e-01,-3.699830e-02,-4.320700e-01,5.483344e-01,8.326520e-01,3.804848e+01,4.173588e-01,8.284152e+00,1.670971e+00,-7.335023e+00,-2.191660e+00,-1.659406e+01,-8.610321e-01,-8.767599e+00,1.733660e+01,2.739723e-02,-6.147604e-03,2.099361e-02,2.314480e+00,1.375416e+00,4.555790e-01,4.086401e-01,2.914815e-01,7.384420e-01,-2.529046e+01,?
'unknown',3.170978e+01,2.203986e-01,2.927303e+01,3.152157e+01,3.426468e+01,4.991653e+00,4.749365e+02,6.313568e+02,2.272106e+02,5.583577e+02,4.904071e-01,9.014118e-01,3.528488e-02,4.053019e-01,8.739225e-01,8.386376e-01,7.913284e+00,4.440201e+00,6.481313e+00,4.163239e+00,2.782243e-01,1.201404e+00,2.982304e+01,7.223917e-01,7.438500e+00,2.061191e+00,4.942652e+00,3.141902e+00,2.876285e+00,4.729441e+00,4.502108e-02,2.014915e+00,1.288333e+00,9.163101e-01,6.344833e+00,8.778672e-01,6.916429e+00,1.820136e+00,3.101986e+01,6.233645e-01,6.616210e+02,3.266827e-01,1.330388e+03,2.249907e-01,-8.208028e+01,-1.104541e+00,1.651338e+03,1.617163e-01,1.012653e+03,3.217784e-01,-8.598164e+01,-9.681791e-01,2.738840e+03,1.120307e-01,9.146909e+02,3.863906e-01,-9.232091e+01,-8.490475e-01,-1.789394e+01,-6.608765e-01,3.251184e+01,4.429564e-01,7.535590e-02,4.756118e-01,-2.518158e-02,-7.189845e-01,4.108675e-01,8.420364e-01,3.938401e+01,4.828641e-01,7.916389e+00,2.005479e+00,5.334924e+00,3.247826e+00,1.237694e+00,1.186822e+01,-8.288405e+00,1.710371e+01,2.767204e-02,-3.708726e-03,3.879487e-02,2.695713e+00,1.712295e+00,3.672093e-01,3.456966e-01,2.352817e-01,4.623145e-01,-2.781173e+01,?
'unknown',3.310659e+01,2.107323e-01,2.934189e+01,3.150781e+01,3.510244e+01,5.760548e+00,3.991344e+02,6.011563e+02,1.089665e+02,7.614360e+01,4.668452e-02,1.631684e+00,1.330188e-02,1.871944e-02,5.363860e-02,4.033672e-02,2.485337e+00,4.576204e+00,1.069189e+00,2.357067e+00,1.247765e-02,6.614701e+00,1.478496e+01,9.314171e-01,6.857991e+00,1.639778e+00,5.247417e+00,2.894315e+00,2.437484e+00,4.964257e+00,2.759848e-02,2.085984e+00,1.573473e+00,8.598140e-01,7.396411e+00,6.480780e-01,5.232965e+00,2.950013e+00,2.365957e+01,9.507073e-01,6.175490e+02,4.328399e-01,1.325015e+03,1.766929e-01,-1.794150e+02,-3.329077e-01,1.599595e+03,1.948253e-01,9.903307e+02,3.416524e-01,-1.775147e+02,-3.387933e-01,2.686439e+03,1.323833e-01,9.022172e+02,3.751920e-01,-1.787935e+02,-3.172248e-01,-1.283623e+01,-8.719359e-01,2.730047e+01,5.224580e-01,9.153403e-02,5.192371e-01,-2.395407e-02,-7.992637e-01,6.373617e-02,3.289627e+00,3.319241e+01,4.097262e-01,-1.875149e+00,-9.663308e+00,-9.104093e+00,-2.513021e+00,-1.065848e+01,-1.640534e+00,-8.725366e+00,1.773176e+01,2.142844e-02,-1.211351e-03,5.300677e-03,4.059041e-01,1.046154e+00,1.056471e-01,8.553564e-02,8.009091e-01,1.251056e+00,-4.982601e+01,?
'unknown',3.782557e+01,1.890284e-01,3.319875e+01,3.785061e+01,4.250362e+01,9.304867e+00,3.269350e+02,5.841739e+02,1.770287e+02,1.272376e+02,3.251833e-02,2.067094e+00,1.412193e-02,1.669515e-02,2.283510e-02,8.713173e-03,2.361449e+00,5.435113e+00,2.872284e+00,8.387785e+00,6.874833e-03,8.640489e+00,1.417072e+01,4.603744e-01,4.652821e+00,1.800734e+00,2.151817e+00,4.213392e+00,1.836536e-01,4.438891e+01,3.297709e-02,1.552450e+00,1.622072e+00,7.903515e-01,6.694197e+00,8.670089e-01,3.022391e-01,5.961489e+01,3.793268e+00,4.771910e+00,6.765175e+02,4.358999e-01,1.144527e+03,2.405185e-01,-1.946025e+02,-1.706695e-01,1.693398e+03,1.898026e-01,9.184844e+02,4.754623e-01,-1.920870e+02,-1.997339e-01,2.670509e+03,1.442527e-01,9.025390e+02,4.343349e-01,-1.920570e+02,-1.993994e-01,-7.056746e+00,-1.362260e+00,1.520726e+01,7.584544e-01,7.824744e-02,6.063426e-01,-1.225999e-02,-1.545483e+00,7.096708e-02,2.345424e+00,2.278981e+01,4.190368e-01,-1.576212e+01,-1.157937e+00,3.926266e+00,5.548431e+00,-8.550340e+00,-2.405479e+00,-8.445302e+00,1.607235e+01,3.278388e-02,-3.792805e-03,2.429320e-03,2.937885e-01,4.200504e-01,1.030000e-01,8.194104e-02,2.417143e+00,4.031181e+00,-5.334143e+01,?
'unknown',2.953896e+01,3.595015e-01,2.165322e+01,2.624896e+01,4.352760e+01,2.187438e+01,1.248202e+02,1.261384e+02,1.957101e+02,2.094153e+02,2.142187e-02,3.240777e+00,9.596609e-03,1.011760e-02,1.301812e-02,3.421514e-03,3.250400e+00,4.759207e+00,2.402808e+00,2.511223e+00,1.399171e-02,1.262400e+01,1.520185e+01,4.501525e-01,1.476452e+01,4.470794e-01,8.200504e+00,8.364433e-01,6.347283e+00,1.427090e+00,2.632335e-02,2.211673e+00,1.801218e+00,9.187291e-01,6.732316e+00,9.198001e-01,-1.101977e+00,-2.346901e+01,2.509280e+01,9.075910e-01,6.676466e+02,3.053158e-01,1.298702e+03,1.774577e-01,-1.934946e+02,-1.876972e-01,1.708436e+03,1.525933e-01,1.039614e+03,2.850724e-01,-1.937410e+02,-1.746908e-01,2.860562e+03,1.210853e-01,8.756229e+02,4.669541e-01,-1.940459e+02,-1.671175e-01,-2.176850e+01,-4.822501e-01,3.346080e+01,3.511272e-01,7.637607e-02,7.282506e-01,-2.114588e-02,-7.553096e-01,1.752821e-01,3.785595e+00,3.262659e+01,2.839771e-01,6.169657e+00,3.463578e+00,2.259632e-01,9.344605e+01,-1.467304e+01,-1.179952e+00,-1.492090e+01,2.463287e+01,1.419980e-03,-1.707268e-03,7.212789e-03,1.314924e-01,4.112519e-01,8.640000e-02,6.571941e-02,2.320000e+00,5.936980e+00,-4.438092e+01,?
'unknown',2.663642e+01,1.856486e-01,2.448219e+01,2.547230e+01,2.841105e+01,3.928854e+00,3.136799e+02,3.797977e+02,1.087381e+02,1.012485e+02,7.528362e-02,1.650641e+00,1.094205e-02,1.234424e-02,1.285413e-01,1.175992e-01,2.506785e+00,2.291057e+00,1.969228e+00,2.015413e+00,3.130826e-02,2.672356e+00,2.257269e+01,7.039033e-01,1.556481e+01,5.345130e-01,8.760943e+00,1.272513e+00,2.528367e+00,4.969912e+00,2.577675e-02,1.984272e+00,1.419122e+00,9.030570e-01,5.478473e+00,7.370699e-01,5.400600e+00,3.990997e+00,3.415221e+01,6.434073e-01,5.424211e+02,3.679185e-01,1.307427e+03,1.727544e-01,-1.554753e+02,-5.163183e-01,1.544833e+03,1.840805e-01,1.020563e+03,3.134744e-01,-1.575927e+02,-4.724561e-01,2.694414e+03,1.259573e-01,1.022712e+03,3.897107e-01,-1.608496e+02,-4.271071e-01,-2.245532e+01,-4.125492e-01,3.719748e+01,3.209395e-01,4.802444e-02,9.983630e-01,-3.188575e-02,-6.346287e-01,8.741294e-02,1.013962e+00,4.023830e+01,3.202423e-01,1.518792e+01,7.640240e-01,6.740792e+00,2.626206e+00,-6.509955e+00,-2.692900e+00,-1.502009e+01,2.481643e+01,2.089060e-03,-7.074702e-03,1.342139e-02,7.400555e-01,1.222675e+00,1.878788e-01,1.707427e-01,5.905882e-01,1.135844e+00,-4.572052e+01,?
'unknown',3.514173e+01,2.791677e-01,2.670443e+01,3.228985e+01,4.240019e+01,1.569576e+01,2.812768e+02,4.510148e+02,2.011959e+02,2.825026e+02,1.267512e-01,1.534900e+00,1.809611e-02,2.251577e-02,2.147764e-01,1.966803e-01,3.687387e+00,2.762972e+00,2.439355e+00,1.972946e+00,5.018852e-02,2.067207e+00,2.070316e+01,5.825748e-01,6.628185e+00,2.199455e+00,3.311288e+00,4.575198e+00,-1.886216e+00,-8.348532e+00,6.563459e-02,1.466106e+00,1.864749e+00,6.371151e-01,4.044371e+00,1.345385e+00,1.464199e+00,1.193921e+01,1.254177e+01,1.531849e+00,6.532332e+02,4.180691e-01,1.240728e+03,2.506745e-01,-1.506369e+02,-5.752752e-01,1.686614e+03,1.838369e-01,8.678441e+02,4.848810e-01,-1.439808e+02,-5.973338e-01,2.723277e+03,1.222720e-01,8.602994e+02,5.392924e-01,-1.448244e+02,-5.842287e-01,-1.076018e+01,-1.047782e+00,2.136947e+01,6.061918e-01,9.882005e-02,4.362867e-01,-2.638201e-02,-8.120965e-01,1.510572e-01,9.649670e-01,2.642837e+01,5.794086e-01,-7.052399e+00,-2.475205e+00,-8.267009e-01,-2.857690e+01,-1.715373e+01,-1.080162e+00,-1.258748e+01,2.103309e+01,2.463225e-02,-1.129270e-02,8.074339e-03,1.423718e+00,1.392713e+00,2.023256e-01,1.597940e-01,4.992941e-01,7.801474e-01,-4.207037e+01,?
'unknown',2.204263e+01,2.581661e-01,1.886381e+01,2.206924e+01,2.397652e+01,5.112709e+00,1.971349e+02,1.564684e+02,1.153517e+02,1.665596e+02,2.887748e-01,9.245327e-01,7.608857e-02,1.567127e-01,5.172610e-01,4.411725e-01,4.780398e+00,3.048427e+00,3.575228e+00,2.421365e+00,1.537311e-01,1.188901e+00,2.711234e+01,4.888584e-01,1.204811e+01,7.971471e-01,3.642161e+00,3.385170e+00,9.053160e+00,1.380992e+00,5.677163e-02,1.939178e+00,1.532097e+00,7.881665e-01,1.569698e+00,3.164805e+00,4.847638e+00,5.143494e+00,3.050010e+01,7.604800e-01,5.539345e+02,3.653989e-01,1.373447e+03,1.745529e-01,-1.012912e+02,-9.338407e-01,1.563644e+03,1.744260e-01,1.078940e+03,2.623067e-01,-1.076712e+02,-8.094893e-01,2.629363e+03,1.188781e-01,1.033408e+03,3.591746e-01,-1.127634e+02,-7.285567e-01,-2.058183e+01,-4.298471e-01,3.395488e+01,2.963679e-01,3.148357e-02,1.382951e+00,-2.139673e-02,-8.057546e-01,2.657526e-01,7.336677e-01,3.596941e+01,3.170192e-01,1.506095e+01,6.967551e-01,4.911486e+00,2.914680e+00,6.470917e+00,2.208789e+00,-1.185035e+01,2.153909e+01,-6.921018e-03,-2.924452e-03,3.654304e-02,2.048542e+00,1.872910e+00,2.585714e-01,2.987918e-01,2.350562e-01,2.493593e-01,-3.335175e+01,?
